FightID,Date,Country,Fighter_Name,DOB,Stance,Weight,Result,Method
4497,26/10/2013,United Kingdom,Rosi Sexton,16/07/1977,Orthodox,135,Loss,DEC
4511,26/10/2013,United Kingdom,Cole Miller,26/04/1984,Orthodox,145,Win,DEC
4511,26/10/2013,United Kingdom,Andy Ogle,16/02/1989,Orthodox,145,Loss,DEC
4472,26/10/2013,United Kingdom,Robert Whiteford,12/04/1983,Southpaw,145,Loss,SUB
4472,26/10/2013,United Kingdom,Jimy Hettes,9/06/1987,Southpaw,145,Win,SUB
4486,26/10/2013,United Kingdom,Michael Kuiper,7/06/1989,Orthodox,185,Loss,SUB
4486,26/10/2013,United Kingdom,Brad Scott,24/06/1989,,185,Win,SUB
4466,6/11/2013,USA,Rustam Khabilov,4/11/1986,Orthodox,155,Win,DEC
4466,6/11/2013,USA,Jorge Masvidal,12/11/1984,Orthodox,155,Loss,DEC
4487,6/11/2013,USA,Rafael Natal,25/12/1982,Orthodox,185,Loss,KO/TKO
4487,6/11/2013,USA,Tim Kennedy,1/09/1979,Orthodox,185,Win,KO/TKO
4503,6/11/2013,USA,Alexis Davis,4/10/1984,Orthodox,135,Win,DEC
4503,6/11/2013,USA,Liz Carmouche,19/02/1984,Orthodox,135,Loss,DEC
4491,6/11/2013,USA,Yoel Romero,30/04/1977,Southpaw,185,Win,KO/TKO
4491,6/11/2013,USA,Ronny Markes,21/04/1988,Orthodox,185,Loss,KO/TKO
4494,6/11/2013,USA,Michael Chiesa,7/12/1987,Southpaw,155,Win,SUB
4494,6/11/2013,USA,Colton Smith,14/08/1987,Orthodox,155,Loss,SUB
4504,6/11/2013,USA,James Krause,4/06/1986,Orthodox,155,Loss,KO/TKO
4504,6/11/2013,USA,Bobby Green,9/09/1986,Orthodox,155,Win,KO/TKO
4463,6/11/2013,USA,Francisco Rivera,8/10/1981,Orthodox,135,Win,KO/TKO
4463,6/11/2013,USA,George Roop,10/11/1981,Orthodox,135,Loss,KO/TKO
4495,6/11/2013,USA,Steven Siler,15/02/1987,Orthodox,145,Loss,DEC
4495,6/11/2013,USA,Dennis Bermudez,13/12/1986,Orthodox,145,Win,DEC
4513,6/11/2013,USA,Germaine de Randamie,24/04/1984,Orthodox,135,Loss,KO/TKO
4513,6/11/2013,USA,Amanda Nunes,30/05/1988,Orthodox,135,Win,KO/TKO
4492,6/11/2013,USA,Lorenz Larkin,3/09/1986,Orthodox,185,Win,DEC
4492,6/11/2013,USA,Chris Camozzi,20/11/1986,Orthodox,185,Loss,DEC
4516,6/11/2013,USA,Yancy Medeiros,7/09/1987,Orthodox,155,Win,KO/TKO
4516,6/11/2013,USA,Yves Edwards,30/09/1976,Southpaw,155,Loss,KO/TKO
4490,6/11/2013,USA,Seth Baczynski,26/10/1981,Orthodox,170,Win,DEC
4490,6/11/2013,USA,Neil Magny,3/08/1987,Orthodox,170,Loss,DEC
4517,6/11/2013,USA,Brian Houston,26/04/1981,Orthodox,185,Loss,SUB
4517,6/11/2013,USA,Derek Brunson,4/01/1984,Southpaw,185,Win,SUB
4475,9/10/2013,Brazil,Jake Shields,9/01/1979,Orthodox,0,Win,DEC
4475,9/10/2013,Brazil,Demian Maia,6/11/1977,Southpaw,0,Loss,DEC
4476,9/10/2013,Brazil,Dong Hyun Kim,17/11/1981,Southpaw,0,Win,KO/TKO
4476,9/10/2013,Brazil,Erick Silva,21/06/1984,Orthodox,0,Loss,KO/TKO
4478,9/10/2013,Brazil,Matt Hamill,5/10/1976,Orthodox,0,Loss,DEC
4478,9/10/2013,Brazil,Thiago Silva,12/11/1982,Orthodox,0,Win,DEC
4479,9/10/2013,Brazil,Joey Beltran,8/12/1981,Orthodox,0,Loss,DEC
4479,9/10/2013,Brazil,Fabio Maldonado,17/03/1980,Orthodox,0,Win,DEC
4480,9/10/2013,Brazil,TJ Dillashaw,7/02/1986,Orthodox,0,Loss,DEC
4480,9/10/2013,Brazil,Raphael Assuncao,19/07/1982,Orthodox,0,Win,DEC
4484,9/10/2013,Brazil,Mike Pierce,1/09/1980,Orthodox,0,Loss,SUB
4484,9/10/2013,Brazil,Rousimar Palhares,26/02/1980,Orthodox,0,Win,SUB
4499,9/10/2013,Brazil,Igor Araujo,6/12/1980,Orthodox,0,Win,DEC
4499,9/10/2013,Brazil,Ildemar Alcantara,18/11/1982,Orthodox,0,Loss,DEC
4498,9/10/2013,Brazil,David Mitchell,24/10/1979,Orthodox,0,Loss,DEC
4498,9/10/2013,Brazil,Yan Cabral,13/05/1983,Orthodox,0,Win,DEC
4482,9/10/2013,Brazil,Chris Cariaso,27/05/1981,Southpaw,0,Win,KO/TKO
4482,9/10/2013,Brazil,Iliarde Santos,25/09/1980,Orthodox,0,Loss,KO/TKO
4500,9/10/2013,Brazil,Garett Whiteley,13/12/1980,Orthodox,0,Loss,KO/TKO
4500,9/10/2013,Brazil,Alan Patrick,19/07/1983,Southpaw,0,Win,KO/TKO
4496,9/11/2013,Brazil,Dan Henderson,24/08/1970,Orthodox,205,Loss,KO/TKO
4496,9/11/2013,Brazil,Vitor Belfort,1/04/1977,Southpaw,205,Win,KO/TKO
4507,9/11/2013,Brazil,Daniel Sarafian,21/08/1982,Orthodox,185,Loss,DEC
4507,9/11/2013,Brazil,Cezar Ferreira,15/02/1985,Southpaw,185,Win,DEC
4508,9/11/2013,Brazil,Igor Pokrajac,2/01/1979,Orthodox,205,Loss,SUB
4508,9/11/2013,Brazil,Rafael Cavalcante,14/04/1980,Orthodox,205,Win,SUB
4535,9/11/2013,Brazil,Brandon Thatch,11/07/1985,Switch,170,Win,SUB
4535,9/11/2013,Brazil,Paulo Thiago,25/01/1981,Orthodox,170,Loss,SUB
4544,9/11/2013,Brazil,Ryan LaFlare,1/10/1983,Southpaw,170,Win,DEC
4544,9/11/2013,Brazil,Santiago Ponzinibbio,26/09/1986,Orthodox,170,Loss,DEC
4547,9/11/2013,Brazil,Jeremy Stephens,25/05/1986,Orthodox,145,Win,KO/TKO
4547,9/11/2013,Brazil,Rony Jason,21/03/1984,Orthodox,145,Loss,KO/TKO
4533,9/11/2013,Brazil,Sam Sicilia,1/02/1986,Orthodox,145,Win,KO/TKO
4533,9/11/2013,Brazil,Godofredo Pepey,2/07/1987,Orthodox,145,Loss,KO/TKO
4542,9/11/2013,Brazil,Omari Akhmedov,12/10/1987,Orthodox,185,Win,KO/TKO
4542,9/11/2013,Brazil,Thiago Perpetuo,14/12/1987,Orthodox,185,Loss,KO/TKO
4534,9/11/2013,Brazil,Justin Salas,13/03/1982,Southpaw,155,Loss,SUB
4534,9/11/2013,Brazil,Thiago Tavares,8/11/1984,Orthodox,155,Win,SUB
4536,9/11/2013,Brazil,Daron Cruickshank,11/06/1985,Switch,155,Loss,SUB
4536,9/11/2013,Brazil,Adriano Martins,16/12/1982,Southpaw,155,Win,SUB
4532,9/11/2013,Brazil,Dustin Ortiz,25/12/1988,Orthodox,125,Win,KO/TKO
4532,9/11/2013,Brazil,Jose Maria,4/01/1982,Orthodox,125,Loss,KO/TKO
4579,30/11/2013,USA,Drew Dober,19/10/1988,Southpaw,170,Loss,DEC
4579,30/11/2013,USA,Sean Spencer,25/06/1987,,170,Win,DEC
4509,30/11/2013,USA,Nate Diaz,16/04/1985,Southpaw,155,Win,KO/TKO
4509,30/11/2013,USA,Gray Maynard,9/05/1979,Orthodox,155,Loss,KO/TKO
4540,30/11/2013,USA,Walt Harris,10/06/1983,,255,Loss,DEC
4540,30/11/2013,USA,Jared Rosholt,4/08/1986,Orthodox,265,Win,DEC
4548,30/11/2013,USA,Maximo Blanco,16/10/1983,Orthodox,145,,
4548,30/11/2013,USA,Akira Corassani,27/08/1982,Orthodox,145,,
4585,30/11/2013,USA,Tom Niinimaki,25/07/1982,Orthodox,145,Win,DEC
4585,30/11/2013,USA,Rani Yahya,12/09/1984,Orthodox,145,Loss,DEC
4607,30/11/2013,USA,Ryan Benoit,25/08/1989,Orthodox,125,Loss,SUB
4607,30/11/2013,USA,Josh Sampo,24/07/1984,Orthodox,125,Win,SUB
4606,30/11/2013,USA,Jessica Rakoczy,4/04/1977,Orthodox,135,Loss,KO/TKO
4606,30/11/2013,USA,Julianna Pena,19/08/1989,,135,Win,KO/TKO
4575,30/11/2013,USA,Davey Grant,18/12/1985,,135,Loss,SUB
4575,30/11/2013,USA,Chris Holdsworth,24/10/1987,,135,Win,SUB
4611,30/11/2013,USA,Peggy Morgan,16/12/1979,,135,Loss,DEC
4611,30/11/2013,USA,Jessamyn Duke,24/06/1988,,135,Win,DEC
4624,30/11/2013,USA,Raquel Pennington,5/09/1988,,135,Win,DEC
4624,30/11/2013,USA,Roxanne Modafferi,24/09/1982,,135,Loss,DEC
4512,6/12/2013,Australia,Antonio Silva,14/09/1979,Orthodox,264,,
4512,6/12/2013,Australia,Mark Hunt,23/03/1974,Orthodox,265,,
4468,6/12/2013,Australia,James Te-Huna,29/09/1981,Orthodox,205,Loss,KO/TKO
4468,6/12/2013,Australia,Mauricio Rua,25/11/1981,Orthodox,205,Win,KO/TKO
4531,6/12/2013,Australia,Anthony Perosh,5/10/1972,Orthodox,205,Loss,DEC
4531,6/12/2013,Australia,Ryan Bader,7/06/1983,Orthodox,205,Win,DEC
4515,6/12/2013,Australia,Soa Palelei,12/07/1977,Orthodox,265,Win,KO/TKO
4515,6/12/2013,Australia,Pat Barry,7/07/1979,Orthodox,235,Loss,KO/TKO
4518,6/12/2013,Australia,Clint Hester,21/11/1986,Orthodox,185,Win,KO/TKO
4518,6/12/2013,Australia,Dylan Andrews,15/11/1979,Switch,185,Loss,KO/TKO
4583,6/12/2013,Australia,Bethe Correia,22/06/1983,Orthodox,135,Win,DEC
4583,6/12/2013,Australia,Julie Kedzie,18/03/1981,Orthodox,135,Loss,DEC
4546,6/12/2013,Australia,Nam Phan,13/03/1983,Orthodox,135,Loss,DEC
4546,6/12/2013,Australia,Takeya Mizugaki,16/12/1983,Orthodox,135,Win,DEC
4541,6/12/2013,Australia,Caio Magalhaes,14/12/1987,Orthodox,185,Win,DEC
4541,6/12/2013,Australia,Nick Ring,10/02/1979,Southpaw,185,Loss,DEC
4586,6/12/2013,Australia,Justin Scoggins,2/05/1992,Southpaw,125,Win,KO/TKO
4586,6/12/2013,Australia,Richie Vaculik,19/06/1983,Orthodox,125,Loss,KO/TKO
4582,6/12/2013,Australia,Krzysztof Jotko,19/08/1989,Southpaw,185,Win,DEC
4582,6/12/2013,Australia,Bruno Santos,17/07/1987,Orthodox,185,Loss,DEC
4588,6/12/2013,Australia,Alex Garcia,14/07/1987,Orthodox,170,Win,KO/TKO
4588,6/12/2013,Australia,Ben Wall,25/03/1989,Orthodox,170,Loss,KO/TKO
4526,14/12/2013,USA,Joseph Benavidez,31/07/1984,Southpaw,125,Loss,KO/TKO
4526,14/12/2013,USA,Demetrious Johnson,13/08/1986,Orthodox,125,Win,KO/TKO
4514,14/12/2013,USA,Michael McDonald,15/01/1991,Orthodox,135,Loss,SUB
4514,14/12/2013,USA,Urijah Faber,14/05/1979,Orthodox,135,Win,SUB
4522,14/12/2013,USA,Nik Lentz,13/08/1984,Orthodox,145,Loss,DEC
4522,14/12/2013,USA,Chad Mendes,1/05/1985,Orthodox,145,Win,DEC
4523,14/12/2013,USA,Mac Danzig,2/01/1980,Orthodox,155,Loss,DEC
4523,14/12/2013,USA,Joe Lauzon,22/05/1984,Orthodox,155,Win,DEC
4530,14/12/2013,USA,Ryan LaFlare,1/10/1983,Southpaw,170,Win,DEC
4530,14/12/2013,USA,Court McGee,12/12/1984,Orthodox,170,Loss,DEC
4529,14/12/2013,USA,Edson Barboza,21/01/1986,Orthodox,155,Win,DEC
4529,14/12/2013,USA,Danny Castillo,25/08/1979,Orthodox,155,Loss,DEC
4545,14/12/2013,USA,Pat Healy,20/07/1983,Orthodox,155,Loss,DEC
4545,14/12/2013,USA,Bobby Green,9/09/1986,Orthodox,155,Win,DEC
4524,14/12/2013,USA,Zach Makovsky,19/04/1983,Southpaw,125,Win,DEC
4524,14/12/2013,USA,Scott Jorgensen,17/09/1982,Orthodox,125,Loss,DEC
4505,14/12/2013,USA,Cody McKenzie,16/12/1987,Switch,155,Loss,DEC
4505,14/12/2013,USA,Sam Stout,23/04/1984,Orthodox,155,Win,DEC
4574,14/12/2013,USA,Roger Bowling,5/12/1982,Orthodox,155,Loss,KO/TKO
4574,14/12/2013,USA,Abel Trujillo,18/09/1983,Orthodox,155,Win,KO/TKO
4549,14/12/2013,USA,Alptekin Ozkilic,27/03/1986,Orthodox,125,Win,DEC
4549,14/12/2013,USA,Darren Uyenoyama,15/10/1979,Orthodox,125,Loss,DEC
4580,1/02/2014,USA,Alistair Overeem,17/05/1980,Orthodox,265,Win,DEC
4580,1/02/2014,USA,Frank Mir,24/05/1979,Southpaw,264,Loss,DEC
4590,1/02/2014,USA,Urijah Faber,14/05/1979,Orthodox,135,Loss,KO/TKO
4590,1/02/2014,USA,Renan Barao,27/02/1987,Orthodox,135,Win,KO/TKO
4589,1/02/2014,USA,Ricardo Lamas,21/05/1982,Orthodox,145,Loss,DEC
4589,1/02/2014,USA,Jose Aldo,9/09/1986,Orthodox,145,Win,DEC
4658,1/02/2014,USA,Ali Bagautinov,10/06/1985,Orthodox,125,Win,DEC
4658,1/02/2014,USA,John Lineker,12/06/1990,Orthodox,125,Loss,DEC
4662,1/02/2014,USA,Abel Trujillo,18/09/1983,Orthodox,155,Win,KO/TKO
4662,1/02/2014,USA,Jamie Varner,12/10/1984,Orthodox,155,Loss,KO/TKO
4642,1/02/2014,USA,Alan Patrick,19/07/1983,Southpaw,155,Win,DEC
4642,1/02/2014,USA,John Makdessi,3/05/1985,Orthodox,155,Loss,DEC
4605,1/02/2014,USA,Danny Martinez,14/06/1985,Orthodox,125,Loss,DEC
4605,1/02/2014,USA,Chris Cariaso,27/05/1981,Southpaw,125,Win,DEC
4631,1/02/2014,USA,Tom Watson,13/07/1982,Orthodox,185,Loss,DEC
4631,1/02/2014,USA,Nick Catone,1/09/1981,Southpaw,185,Win,DEC
4649,1/02/2014,USA,Kevin Lee,4/09/1992,Orthodox,155,Loss,DEC
4649,1/02/2014,USA,Al Iaquinta,30/04/1987,Orthodox,155,Win,DEC
4665,1/02/2014,USA,Andy Enz,15/08/1991,Orthodox,185,Loss,DEC
4665,1/02/2014,USA,Clint Hester,21/11/1986,Orthodox,185,Win,DEC
4651,1/02/2014,USA,Rashid Magomedov,29/11/1984,Orthodox,155,Win,DEC
4651,1/02/2014,USA,Tony Martin,11/12/1989,Orthodox,155,Loss,DEC
4652,1/02/2014,USA,Gasan Umalatov,11/09/1982,Orthodox,170,Loss,DEC
4652,1/02/2014,USA,Neil Magny,3/08/1987,Orthodox,170,Win,DEC
4591,15/02/2014,Brazil,Gegard Mousasi,1/08/1985,Orthodox,185,Loss,DEC
4591,15/02/2014,Brazil,Lyoto Machida,30/05/1978,Southpaw,185,Win,DEC
4603,15/02/2014,Brazil,Francis Carmont,11/10/1981,Orthodox,185,Loss,DEC
4603,15/02/2014,Brazil,Ronaldo Souza,7/12/1979,Orthodox,185,Win,DEC
4683,15/02/2014,Brazil,Takenori Sato,8/06/1985,Southpaw,170,Loss,KO/TKO
4683,15/02/2014,Brazil,Erick Silva,21/06/1984,Orthodox,170,Win,KO/TKO
4619,15/02/2014,Brazil,Nicholas Musoke,5/04/1986,Orthodox,170,Win,DEC
4619,15/02/2014,Brazil,Viscardi Andrade,8/03/1984,Orthodox,170,Loss,DEC
4636,15/02/2014,Brazil,Zubaira Tukhugov,15/01/1991,Orthodox,145,Win,DEC
4636,15/02/2014,Brazil,Douglas Silva de Andrade,22/06/1985,Orthodox,145,Loss,DEC
4626,15/02/2014,Brazil,Andy Ogle,16/02/1989,Orthodox,145,Loss,SUB
4626,15/02/2014,Brazil,Charles Oliveira,17/10/1989,Orthodox,145,Win,SUB
4618,15/02/2014,Brazil,Joe Proctor,10/08/1985,Orthodox,155,Win,DEC
4618,15/02/2014,Brazil,Cristiano Marcello,3/12/1977,Orthodox,155,Loss,DEC
4641,15/02/2014,Brazil,Ivan Jorge,7/11/1980,Orthodox,155,Loss,DEC
4641,15/02/2014,Brazil,Rodrigo Damm,3/02/1980,Orthodox,155,Win,DEC
4625,15/02/2014,Brazil,Jesse Ronson,24/12/1985,Southpaw,155,Loss,DEC
4625,15/02/2014,Brazil,Francisco Trinaldo,24/08/1978,Southpaw,155,Win,DEC
4660,15/02/2014,Brazil,Wilson Reis,6/01/1985,Southpaw,135,Loss,DEC
4660,15/02/2014,Brazil,Iuri Alcantara,4/08/1980,Southpaw,135,Win,DEC
4669,15/02/2014,Brazil,Maximo Blanco,16/10/1983,Orthodox,145,Loss,DEC
4669,15/02/2014,Brazil,Felipe Arantes,9/02/1988,Orthodox,145,Win,DEC
4684,15/02/2014,Brazil,Albert Tumenov,26/12/1991,Orthodox,170,Loss,DEC
4684,15/02/2014,Brazil,Ildemar Alcantara,18/11/1982,Orthodox,170,Win,DEC
4592,4/01/2014,Singapore,Hyun Gyu Lim,16/01/1985,Orthodox,170,Loss,DEC
4592,4/01/2014,Singapore,Tarec Saffiedine,6/09/1986,Switch,170,Win,DEC
4593,4/01/2014,Singapore,Sean Soriano,8/10/1989,Orthodox,145,Loss,SUB
4593,4/01/2014,Singapore,Tatsuya Kawajiri,8/05/1978,Orthodox,145,Win,SUB
4594,4/01/2014,Singapore,Luiz Dutra,6/05/1982,Orthodox,170,Loss,KO/TKO
4594,4/01/2014,Singapore,Kiichi Kunimoto,1/05/1981,Orthodox,170,Win,KO/TKO
4595,4/01/2014,Singapore,Shunichi Shimizu,31/01/1985,Orthodox,135,Loss,SUB
4595,4/01/2014,Singapore,Kyung Ho Kang,9/09/1987,Orthodox,135,Win,SUB
4596,4/01/2014,Singapore,Quinn Mulhern,20/09/1984,Orthodox,155,Loss,DEC
4596,4/01/2014,Singapore,Katsunori Kikuno,30/10/1981,Orthodox,155,Win,DEC
4620,4/01/2014,Singapore,Jon Delos Reyes,19/08/1987,Orthodox,135,Loss,SUB
4620,4/01/2014,Singapore,Dustin Kimura,21/05/1989,Orthodox,135,Win,SUB
4622,4/01/2014,Singapore,Will Chope,8/09/1990,Switch,145,Loss,KO/TKO
4622,4/01/2014,Singapore,Max Holloway,4/12/1991,Orthodox,145,Win,KO/TKO
4623,4/01/2014,Singapore,Dave Galera,12/01/1978,Orthodox,135,Loss,DEC
4623,4/01/2014,Singapore,Royston Wee,15/11/1986,Orthodox,135,Win,DEC
4621,4/01/2014,Singapore,Tae Hyun Bang,15/04/1983,Switch,155,Loss,DEC
4621,4/01/2014,Singapore,Mairbeck Taisumov,8/08/1988,Orthodox,155,Win,DEC
4663,4/01/2014,Singapore,Russell Doane,13/08/1986,Orthodox,135,Win,SUB
4663,4/01/2014,Singapore,Leandro Issa,19/09/1983,Orthodox,135,Loss,SUB
4597,8/03/2014,United Kingdom,Jimi Manuwa,18/02/1980,Orthodox,205,Loss,KO/TKO
4597,8/03/2014,United Kingdom,Alexander Gustafsson,15/01/1987,Orthodox,205,Win,KO/TKO
4521,8/03/2014,United Kingdom,Melvin Guillard,30/03/1983,Orthodox,155,Loss,DEC
4521,8/03/2014,United Kingdom,Michael Johnson,4/06/1986,Southpaw,155,Win,DEC
4643,8/03/2014,United Kingdom,Neil Seery,30/08/1979,Orthodox,125,Loss,DEC
4643,8/03/2014,United Kingdom,Brad Pickett,24/09/1978,Orthodox,125,Win,DEC
4644,8/03/2014,United Kingdom,Omari Akhmedov,12/10/1987,Orthodox,170,,
4644,8/03/2014,United Kingdom,Gunnar Nelson,28/07/1988,Switch,170,,
4627,8/03/2014,United Kingdom,Ilir Latifi,28/07/1983,Orthodox,205,Win,SUB
4627,8/03/2014,United Kingdom,Cyrille Diabate,6/10/1973,Southpaw,205,Loss,SUB
4654,8/03/2014,United Kingdom,Mats Nilsson,5/12/1983,Orthodox,185,Loss,KO/TKO
4654,8/03/2014,United Kingdom,Luke Barnatt,13/04/1988,Orthodox,185,Win,KO/TKO
4653,8/03/2014,United Kingdom,Claudio Henrique da Silva,6/09/1982,Southpaw,185,Win,DEC
4653,8/03/2014,United Kingdom,Brad Scott,24/06/1989,,185,Loss,DEC
4645,8/03/2014,United Kingdom,Danny Mitchell,8/08/1986,Orthodox,170,Loss,DEC
4645,8/03/2014,United Kingdom,Igor Araujo,6/12/1980,Orthodox,170,Win,DEC
4685,8/03/2014,United Kingdom,Louis Gaudinot,28/08/1984,Orthodox,125,Win,SUB
4685,8/03/2014,United Kingdom,Phil Harris,4/09/1983,Orthodox,125,Loss,SUB
4666,22/02/2014,USA,Sara McMann,24/09/1980,Orthodox,135,Loss,KO/TKO
4666,22/02/2014,USA,Ronda Rousey,1/02/1987,Orthodox,135,Win,KO/TKO
4634,22/02/2014,USA,Demian Maia,6/11/1977,Southpaw,170,Loss,DEC
4634,22/02/2014,USA,Rory MacDonald,22/07/1989,Orthodox,170,Win,DEC
4657,22/02/2014,USA,Stephen Thompson,11/02/1983,Orthodox,170,Win,KO/TKO
4657,22/02/2014,USA,Robert Whittaker,20/12/1990,Orthodox,170,Loss,KO/TKO
4667,22/02/2014,USA,Jessica Eye,27/07/1986,Orthodox,135,Loss,DEC
4667,22/02/2014,USA,Alexis Davis,4/10/1984,Orthodox,135,Win,DEC
4656,22/02/2014,USA,Pedro Munhoz,7/09/1986,Orthodox,135,Loss,DEC
4656,22/02/2014,USA,Raphael Assuncao,19/07/1982,Orthodox,135,Win,DEC
4668,22/02/2014,USA,Aljamain Sterling,31/07/1989,Orthodox,135,Win,DEC
4668,22/02/2014,USA,Cody Gibson,11/09/1987,Orthodox,135,Loss,DEC
4646,22/02/2014,USA,Anthony Waldburger,25/04/1988,Orthodox,170,Loss,KO/TKO
4646,22/02/2014,USA,Mike Pyle,18/09/1975,Orthodox,170,Win,KO/TKO
4677,22/02/2014,USA,Josh Sampo,24/07/1984,Orthodox,125,Loss,DEC
4677,22/02/2014,USA,Zach Makovsky,19/04/1983,Southpaw,125,Win,DEC
4675,22/02/2014,USA,Erik Koch,4/10/1988,Southpaw,155,Win,KO/TKO
4675,22/02/2014,USA,Rafaello Oliveira,26/01/1982,Orthodox,155,Loss,KO/TKO
4706,22/02/2014,USA,Patrick Cummins,16/11/1980,Orthodox,205,Loss,KO/TKO
4706,22/02/2014,USA,Daniel Cormier,20/03/1979,Orthodox,205,Win,KO/TKO
4725,22/02/2014,USA,Yosdenis Cedeno,12/02/1985,Orthodox,155,Loss,DEC
4725,22/02/2014,USA,Ernest Chavez,27/06/1983,Orthodox,155,Win,DEC
4601,15/01/2014,USA,Constantinos Philippou,29/11/1979,Orthodox,185,Loss,KO/TKO
4601,15/01/2014,USA,Luke Rockhold,17/10/1984,Southpaw,185,Win,KO/TKO
4608,15/01/2014,USA,Brad Tavares,21/12/1987,Orthodox,185,Win,DEC
4608,15/01/2014,USA,Lorenz Larkin,3/09/1986,Orthodox,185,Loss,DEC
4600,15/01/2014,USA,Mike Easton,25/01/1984,Southpaw,135,Loss,DEC
4600,15/01/2014,USA,TJ Dillashaw,7/02/1986,Orthodox,135,Win,DEC
4616,15/01/2014,USA,Derek Brunson,4/01/1984,Southpaw,185,Loss,KO/TKO
4616,15/01/2014,USA,Yoel Romero,30/04/1977,Southpaw,185,Win,KO/TKO
4629,15/01/2014,USA,Dustin Ortiz,25/12/1988,Orthodox,125,Loss,DEC
4629,15/01/2014,USA,John Moraga,20/03/1984,Orthodox,125,Win,DEC
4599,15/01/2014,USA,Sam Sicilia,1/02/1986,Orthodox,145,Loss,SUB
4599,15/01/2014,USA,Cole Miller,26/04/1984,Orthodox,145,Win,SUB
4614,15/01/2014,USA,Justin Edwards,26/01/1983,Orthodox,155,Loss,DEC
4614,15/01/2014,USA,Ramsey Nijem,1/04/1988,Orthodox,155,Win,DEC
4525,15/01/2014,USA,Elias Silverio,22/09/1986,Orthodox,155,Win,DEC
4525,15/01/2014,USA,Isaac Vallie-Flagg,8/04/1978,Orthodox,155,Loss,DEC
4612,15/01/2014,USA,Brian Houston,26/04/1981,Orthodox,185,Loss,DEC
4612,15/01/2014,USA,Trevor Smith,5/01/1981,Orthodox,185,Win,DEC
4664,15/01/2014,USA,Louis Smolka,16/07/1991,Orthodox,125,Win,DEC
4664,15/01/2014,USA,Alptekin Ozkilic,27/03/1986,Orthodox,125,Loss,DEC
4617,15/01/2014,USA,Garett Whiteley,13/12/1980,Orthodox,155,Loss,DEC
4617,15/01/2014,USA,Vinc Pichel,23/11/1982,Orthodox,155,Win,DEC
4613,15/01/2014,USA,Beneil Dariush,6/05/1989,Southpaw,170,Win,SUB
4613,15/01/2014,USA,Charlie Brenneman,9/02/1981,Orthodox,170,Loss,SUB
4602,25/01/2014,USA,Josh Thomson,21/09/1978,Orthodox,155,Loss,DEC
4602,25/01/2014,USA,Benson Henderson,16/11/1983,Southpaw,155,Win,DEC
4581,25/01/2014,USA,Gabriel Gonzaga,18/05/1979,Orthodox,242,Loss,DEC
4581,25/01/2014,USA,Stipe Miocic,19/08/1982,Orthodox,240,Win,DEC
4610,25/01/2014,USA,Adriano Martins,16/12/1982,Southpaw,155,Loss,KO/TKO
4610,25/01/2014,USA,Donald Cerrone,29/03/1983,Orthodox,155,Win,KO/TKO
4604,25/01/2014,USA,Jeremy Stephens,25/05/1986,Orthodox,145,Win,DEC
4604,25/01/2014,USA,Darren Elkins,16/05/1984,Orthodox,145,Loss,DEC
4661,25/01/2014,USA,Sergio Pettis,18/08/1993,Orthodox,135,Loss,SUB
4661,25/01/2014,USA,Alex Caceres,20/06/1988,Southpaw,135,Win,SUB
4630,25/01/2014,USA,Yves Jabouin,30/05/1979,Orthodox,135,Loss,KO/TKO
4630,25/01/2014,USA,Eddie Wineland,26/06/1984,Orthodox,135,Win,KO/TKO
4609,25/01/2014,USA,Yaotzin Meza,4/02/1981,Orthodox,135,Loss,DEC
4609,25/01/2014,USA,Chico Camus,26/01/1985,Orthodox,135,Win,DEC
4584,25/01/2014,USA,Hugo Viana,26/09/1982,Orthodox,135,Win,DEC
4584,25/01/2014,USA,Ramiro Hernandez,22/07/1986,Orthodox,135,Loss,DEC
4640,25/01/2014,USA,Mike Rio,6/07/1981,Orthodox,155,Loss,KO/TKO
4640,25/01/2014,USA,Daron Cruickshank,11/06/1985,Switch,155,Win,KO/TKO
4689,25/01/2014,USA,Mike Rhodes,4/12/1989,Orthodox,170,Loss,DEC
4689,25/01/2014,USA,George Sullivan,13/03/1981,Orthodox,170,Win,DEC
4632,25/01/2014,USA,Nikita Krylov,7/03/1992,Orthodox,245,Win,KO/TKO
4632,25/01/2014,USA,Walt Harris,10/06/1983,Southpaw,250,Loss,KO/TKO
4628,15/03/2014,USA,Robbie Lawler,20/03/1982,Southpaw,170,Loss,DEC
4628,15/03/2014,USA,Johny Hendricks,12/09/1983,Southpaw,170,Win,DEC
4650,15/03/2014,USA,Tyron Woodley,7/04/1982,Orthodox,170,Win,KO/TKO
4650,15/03/2014,USA,Carlos Condit,26/04/1984,Orthodox,170,Loss,KO/TKO
4647,15/03/2014,USA,Myles Jury,31/10/1988,Orthodox,155,Win,DEC
4647,15/03/2014,USA,Diego Sanchez,31/12/1981,Southpaw,155,Loss,DEC
4639,15/03/2014,USA,Hector Lombard,2/02/1978,Southpaw,170,Win,DEC
4639,15/03/2014,USA,Jake Shields,9/01/1979,Orthodox,170,Loss,DEC
4728,15/03/2014,USA,Nikita Krylov,7/03/1992,Orthodox,205,Loss,SUB
4728,15/03/2014,USA,Ovince Saint Preux,8/04/1983,Southpaw,205,Win,SUB
4674,15/03/2014,USA,Rick Story,28/08/1984,Southpaw,170,Loss,DEC
4674,15/03/2014,USA,Kelvin Gastelum,24/10/1991,Southpaw,170,Win,DEC
